ts_code,open,high,low,close,pct_chg,vol,amount,volume_obv,volume_cmf,volume_vpt,volume_vwap,volume_mfi,volatility_bbw,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_adx,trend_adx_pos,trend_adx_neg,momentum_rsi,momentum_wr,momentum_roc,momentum_ao,momentum_ppo_hist,trend_cci,trend_aroon_up,trend_aroon_down,trend_aroon_ind
603881.SH,16.42,17.18,16.31,16.92,3.0451,133814.87,224248.17,276020.42,-0.190931764,-146213.1439,16.7407904,37.56816058,7.842110296,0.805894222,6.924421454,-0.739315522,-0.956630129,0.217314607,25.72964182,17.75789393,24.82006743,43.56066021,-40.86021505,0.059136606,-1.082411765,1.095479652,-13.41596453,8,80,-72
603881.SH,16.09,16.44,16.02,16.42,2.178,102248.18,166206.091,173772.24,-0.124805631,-149234.6622,16.71009254,37.33082384,8.062495673,0.8153048,6.126078013,-0.711756207,-0.907655345,0.195899138,25.39410462,16.52834634,25.33258889,39.68974592,-67.74193548,-2.087060227,-1.063911765,0.98741987,-135.2181413,4,76,-72
603881.SH,17,17.1,15.96,16.07,-4.459,156269.58,255042.727,17502.66,-0.135850842,-152565.6216,16.66958208,39.27039761,8.849767709,0.84777432,5.988100682,-0.709973198,-0.868118916,0.158145718,24.08372054,20.09821883,23.14641525,37.19790503,-86.55913978,-2.958937198,-0.978147059,0.779295228,-101.4314928,0,72,-72
603881.SH,17.18,17.71,16.81,16.82,-2.5492,155484.7,268026.869,172987.36,-0.14075669,-145309.0239,16.7065542,46.49182467,8.421902943,0.926996888,5.545207964,-0.640656331,-0.822626399,0.181970068,22.64858502,22.11448738,20.41671686,45.14544287,-47.08994709,-0.708382527,-0.882588235,0.937256004,85.47661489,0,68,-68
603881.SH,18.18,18.2,17.22,17.26,-4.9559,190825.29,336156.774,363812.65,-0.222977338,-140317.1614,16.79652201,54.85551031,8.160757567,0.972297199,4.887109582,-0.543947602,-0.766890639,0.222943037,21.87768568,23.40756549,18.44547182,49.20653125,-39.49579832,0.700116686,-0.604852941,1.197195713,190.3000411,0,64,-64
603881.SH,17.55,18.49,17.53,18.16,2.9478,262596.35,474939.267,626409,-0.236701941,-126624.4201,16.95286749,58.81976975,10.49269144,0.998067479,4.42844569,-0.39018495,-0.691549501,0.301364552,21.47423887,23.42195613,16.88101371,56.32853229,-12.35955056,7.075471698,-0.203911765,1.67633406,267.1000361,100,60,40
603881.SH,17.99,18.15,17.4,17.64,-2,207113.06,368129.733,419295.94,-0.212659986,-132554.9702,17.01875296,50.28689543,11.39565538,0.974260731,4.264672941,-0.306750565,-0.614589714,0.307839149,20.90540125,22.17069857,16.89299366,51.80850805,-31.83520599,7.103825137,0.216117647,1.727625028,168.4636555,96,56,40
603881.SH,17.05,18.2,17.04,18,5.5718,315454.87,561188.298,734750.81,-0.109515741,-126117.1157,17.12963441,60.72730528,12.89894173,0.992834658,4.212459079,-0.209168063,-0.533505384,0.324337321,19.84845216,20.38100672,18.03454126,54.52890087,-18.35205993,9.024833434,0.498529412,1.834162031,141.6229036,92,52,40
603881.SH,17.33,17.52,16.98,17.05,0.9473,239789.44,413303.891,494961.37,-0.17131925,-138772.6695,17.160337,57.51006777,12.92602993,0.995551192,4.276575037,-0.20611433,-0.468027173,0.261912843,18.77931218,18.93369795,17.17158248,46.99053179,-53.93258427,5.377008653,0.550941176,1.479884884,41.97954076,88,48,40
603881.SH,16.61,16.92,16.53,16.89,0.8961,166244.4,278294.338,328716.97,-0.130921905,-140332.7343,17.17211962,56.02959956,12.908397,0.947996073,4.453457091,-0.214136456,-0.41724903,0.203112574,17.7295489,18.22322326,19.77452947,45.84109086,-63.24110672,3.365973072,0.384970588,1.144904396,-24.52912834,84,44,40
603881.SH,16.8,16.94,16.59,16.74,-0.5938,185377.24,311151.931,143339.73,-0.115700458,-141979.0686,17.16982858,50.66555645,12.80828096,0.888196466,4.536669033,-0.229947108,-0.379788645,0.149841537,16.72448256,17.89199442,19.25091231,44.73626959,-69.16996047,1.516070346,0.164352941,0.840252823,-29.32405567,80,40,40
603881.SH,16.2,16.9,16.15,16.84,3.9506,222012.57,370491.898,365352.3,-0.051104831,-140652.8286,17.16498247,48.83740401,12.81196383,0.874376819,4.648627266,-0.231736683,-0.350178253,0.11844157,16.39692517,16.86164271,21.52075931,45.67625308,-65.2173913,0,-0.034764706,0.661789043,-46.54179843,76,36,40
603881.SH,15.77,16.28,15.68,16.2,2.6616,94859.67,152679.257,270492.63,-0.031744314,-144257.9467,17.14476518,43.33837361,13.24108193,0.902939137,5.281520858,-0.281552029,-0.336453008,0.054900979,16.66979384,15.38583672,23.18341594,40.88342398,-81.49466192,-4.255319149,-0.300558824,0.292669517,-126.9455444,72,100,-28
603881.SH,16.41,16.55,15.73,15.78,-4.4794,187087.83,300461.437,83404.8,-0.095479195,-149108.3719,17.07657963,42.28286937,14.35599483,0.894645224,6.320143714,-0.350876849,-0.339337776,-0.011539073,16.46101432,16.48158373,21.73519922,38.06091884,-96.44128114,-3.897685749,-0.478,-0.098449164,-116.4483261,68,96,-28
603881.SH,16.31,16.71,16.14,16.52,1.1635,149643.69,246610.906,233048.49,-0.052598376,-142090.8605,17.05525078,47.5611769,14.3254107,0.898180701,6.756624026,-0.342161232,-0.339902467,-0.002258764,15.99735014,16.5328163,20.19441709,45.23487439,-70.10676157,2.800248911,-0.524323529,-0.041904724,-51.009666,64,92,-28
603881.SH,16.26,16.45,16.05,16.33,0.184,117913.1,191681.584,115135.39,-0.068501246,-143447.0039,17.05000661,47.29464245,14.46070787,0.855362631,7.186442927,-0.346590178,-0.341240009,-0.005350169,15.69361229,15.91865347,20.15557945,43.83114528,-76.8683274,-2.913198573,-0.611147059,-0.059383316,-76.75753228,60,88,-28
603881.SH,16.62,16.73,16.3,16.3,-1.9254,145883.17,240565.127,-30747.78,-0.088009798,-143715.0072,17.05633892,47.10695333,14.32820973,0.812826368,7.506961507,-0.348503567,-0.342692721,-0.005810846,14.91691764,17.65575228,19.44391435,43.60107556,-77.93594306,-5.561993048,-0.592264706,-0.061482263,-54.22705314,56,84,-28
603881.SH,16.49,16.66,16.26,16.62,0.6663,158746.7,262060.268,127998.92,-0.054135369,-140598.5076,17.02037887,47.06060793,14.14465666,0.771543731,7.825737652,-0.320504045,-0.338254986,0.017750941,14.25990837,17.05257287,19.12127872,46.80833178,-66.5480427,-8.480176211,-0.468470588,0.08090654,-46.26080975,52,80,-28
603881.SH,16.16,16.52,16.03,16.51,2.4829,160553.27,262143.102,-32554.35,0.044224492,-141661.1345,16.93999327,40.26224929,14.13197941,0.753389358,8.193830484,-0.303689559,-0.3313419,0.027652342,14.02190458,16.17481196,20.14363981,45.84324672,-70.46263345,-6.405895692,-0.410588235,0.141672936,-64.06951208,48,76,-28
603881.SH,16.05,16.25,15.98,16.11,-0.5556,85846.18,138079.571,-118400.53,0.047839149,-143740.9935,16.79015888,31.97571501,14.59976253,0.731050422,8.661054093,-0.318963798,-0.32886628,0.009902482,13.88214557,15.40757562,19.63563676,42.41834482,-82.93650794,-10.5,-0.440382353,0.035810622,-88.93298663,44,72,-28
603881.SH,16.15,16.48,15.85,16.2,0.9346,145970.46,237086.068,27569.93,0.036767546,-142925.5161,16.67051284,38.99726522,14.88380723,0.72094538,9.031669462,-0.320116392,-0.327116302,0.00699991,13.27612852,16.61546729,18.51159333,43.44218598,-79.36507937,-4.985337243,-0.430470588,0.018941147,-72.92350803,40,68,-28
603881.SH,16.3,16.3,15.9,16.05,-1.5337,148279.38,238112.797,-120709.45,-0.000782339,-144298.4733,16.47734954,27.05534225,15.23731021,0.688850842,9.163662371,-0.329337184,-0.327560479,-0.001776705,12.71339841,15.98960336,17.81430699,42.09864778,-79.89130435,-4.973357016,-0.492,-0.03389522,-82.43959168,36,64,-28
603881.SH,16.05,16.55,16.05,16.3,1.875,200035.54,326147.174,79326.09,0.034855124,-141182.655,16.38292109,36.88825727,14.99795905,0.669965758,9.065080809,-0.312865301,-0.324621443,0.011756142,11.94497682,17.63092014,16.95460161,45.14372358,-50.79365079,-2.628434886,-0.507676471,0.048810517,-53.62877328,32,60,-28
603881.SH,15.53,16.35,15.41,16,2.4984,183610.21,292755.902,-104284.12,0.090330772,-144561.984,16.31383523,36.75016225,15.47635431,0.696969182,8.969923971,-0.320326186,-0.323762392,0.003436205,12.1268798,16.06159835,21.50570925,42.27085126,-61.4379085,-4.988123515,-0.562852941,-0.001458875,-94.37924381,28,100,-72
603881.SH,15.61,16.02,15.57,15.61,0.7747,129992.53,205654.872,-234276.65,0.111391461,-147730.5519,16.23988234,37.87725582,16.15437184,0.672272264,8.938838696,-0.35363228,-0.329736369,-0.023895911,12.2957897,15.35688965,20.56213812,38.81286923,-86.57718121,-3.641975309,-0.5995,-0.169108373,-112.8684481,24,96,-72
603881.SH,15.25,15.72,15.18,15.49,0.194,83891.06,129751.492,-318167.71,0.096450877,-148375.4543,16.1637113,40.69405085,14.76561403,0.659045037,8.912400283,-0.38526945,-0.340842985,-0.044426464,13.07770029,14.53286888,23.33411755,37.78853172,-80,-1.837769328,-0.697647059,-0.297057758,-150.5542666,20,100,-80
603881.SH,15.73,15.97,15.4,15.46,-1.7165,121540.94,190968.534,-439708.65,0.092398995,-148610.8467,16.13556452,46.05011981,14.21109834,0.650140534,8.636544104,-0.408059033,-0.354286195,-0.053772838,13.2228745,16.21884473,21.99265564,37.52192132,-81.93548387,-6.416464891,-0.738,-0.357408818,-123.5922941,16,96,-80
603881.SH,15.4,15.77,14.91,15.75,3.1434,165701.33,255295.911,-274007.32,0.081132846,-145502.607,16.09173232,46.66991365,11.19816108,0.67112648,8.01739214,-0.398129972,-0.36305495,-0.035075022,14.0989806,14.83326361,24.98135758,41.79681436,-53.84615385,-3.551745254,-0.886029412,-0.243349464,-140.1798391,12,100,-88
603881.SH,16.25,16.34,15.05,15.27,-6.3765,203946.61,316323.22,-477953.93,0.096227501,-151718.1228,16.01160467,47.82145181,11.4187956,0.733013832,7.947699677,-0.424104297,-0.37526482,-0.048839477,13.722038,18.39280401,21.95192927,37.25331534,-80.21978022,-6.319018405,-0.893764706,-0.33198074,-116.5832499,8,96,-88
603881.SH,17.03,17.28,16.21,16.31,1.2415,263291.03,439076.924,-214662.9,-0.019201662,-133786.0552,16.06788537,56.88041247,10.68716536,0.860712449,7.494065672,-0.356658492,-0.371543554,0.014885062,13.59528746,23.19019689,18.24027826,49.94854937,-40.92827004,-1.865222623,-0.720676471,0.066014611,97.39368999,4,92,-88
603881.SH,17.07,17.23,16.11,16.11,-8.7252,260680.58,436097.7,-475343.48,-0.091272628,-136982.6289,16.09103662,47.53073437,10.10702667,0.886641204,7.024274348,-0.315706268,-0.360376097,0.044669829,13.30648824,21.05402488,17.38252757,47.93979232,-49.36708861,-2.422774076,-0.484617647,0.252763912,79.54748863,0,88,-88
603881.SH,17.69,17.69,16.3,17.65,9.7637,347284.84,600650.291,-128058.64,-0.045892131,-103784.6988,16.22009178,51.87272594,12.58070865,0.955977084,6.64859079,-0.157174398,-0.319735757,0.162561359,13.65751135,22.04349224,15.24857487,60.95936695,-1.438848921,9.55927995,-0.242764706,0.986460954,210.3420062,4,84,-80
603881.SH,15.43,16.08,15.26,16.08,9.9863,283934.6,448473.493,-411993.24,0.017047599,-129041.2043,16.16720391,49.59537112,12.58113477,1.099379375,6.630143819,-0.15641952,-0.28707251,0.13065299,12.97818479,18.36980694,19.95929143,47.82736429,-57.91366906,-0.740740741,-0.135294118,0.791840354,-61.23480183,0,80,-80
603881.SH,13.97,14.73,13.96,14.62,5.3314,118428.26,169777.752,-530421.5,0.088996334,-139794.0189,16.09179892,49.21665184,14.95625576,1.201441438,7.558741174,-0.27051277,-0.283760562,0.013247792,13.7372136,15.84696373,25.63972601,39.34016214,-82.30563003,-8.909657321,-0.330882353,0.064817626,-244.2493947,92,100,-8
603881.SH,13.47,13.97,13.36,13.88,2.9674,130991.34,178958.052,-661412.84,0.101759721,-146424.2236,15.97032364,44.27499905,18.98111408,1.207297294,9.087369069,-0.41585064,-0.310178577,-0.105672063,14.94214078,14.56651906,27.41566907,35.866113,-87.99076212,-14.84662577,-0.856294118,-0.686998749,-263.9680039,88,100,-12
603881.SH,13.55,13.88,13.44,13.48,-0.1481,92856.25,126964.335,-754269.09,0.066617652,-149100.1962,15.8787384,45.48467411,23.27461624,1.130567565,10.95417489,-0.556889136,-0.359520689,-0.197368447,16.06100174,14.13694588,26.60716868,34.11252857,-97.22863741,-15.75,-1.382705882,-1.285912909,-219.0691445,84,96,-12
603881.SH,13.27,13.58,13.15,13.5,1.9637,85070.79,114042.943,-669198.3,0.126947492,-148973.9784,15.75965359,39.58822976,26.48458628,1.060510808,12.59410914,-0.659447625,-0.419506076,-0.239941548,17.34214832,13.7113836,27.83640904,34.28553333,-92.2907489,-13.5169763,-2.015617647,-1.583129762,-190.9781985,80,100,-20
603881.SH,13.6,13.6,13.2,13.24,-2.2878,81787.15,109259.274,-750985.45,0.071490807,-150549.1383,15.66393618,41.54181126,29.32973097,0.994459727,14.19248494,-0.753025385,-0.486209938,-0.266815447,18.49717457,13.4563675,27.02152902,33.06986349,-98.01762115,-14.52550032,-2.356088235,-1.788657932,-160.3447191,76,96,-20
603881.SH,13.38,13.64,13.36,13.55,1.4222,62533.7,84411.875,-688451.75,0.032482085,-149084.9807,15.60168525,45.28333658,30.86850812,0.935013755,15.36747893,-0.793030464,-0.547574043,-0.245456421,19.49599822,13.3507332,26.19569077,35.984362,-91.18942731,-12.35446313,-2.401264706,-1.675912247,-121.7066237,72,92,-20
603881.SH,13.06,13.43,12.97,13.36,2.454,56115.31,74477.449,-744567.06,0.04612161,-149871.8374,15.54884294,45.99218361,32.72673258,0.899512379,16.58481227,-0.830492786,-0.604157792,-0.226334994,20.78545574,12.74260387,28.06533242,34.97899181,-91.73728814,-15.17460317,-2.352794118,-1.57796896,-117.1100204,68,100,-32
603881.SH,13.15,13.22,12.91,13.04,-0.9119,42117.27,54940.661,-786684.33,0.040170714,-150880.6343,15.49763104,42.23605501,34.70846478,0.854561141,17.89706896,-0.875906367,-0.658507507,-0.217398861,22.03759928,12.27541114,27.52520082,33.29192543,-97.28033473,-14.6037983,-2.333264706,-1.550444824,-110.7059374,64,100,-36
603881.SH,13.24,13.32,13.12,13.16,-0.6042,39632.69,52333.161,-747051.64,0.046148365,-150515.9163,15.45529106,46.56904187,36.1008426,0.797105027,19.09378531,-0.89193232,-0.70519247,-0.186739851,22.98719942,12.8374471,26.86517968,34.56643015,-94.76987448,-19.31330472,-2.232852941,-1.370063426,-90.5206166,60,96,-36
603881.SH,13.22,13.41,13.2,13.24,0.2271,51557.63,68587.569,-695494.01,0.037212559,-150202.4961,15.38641998,42.06185596,36.61892204,0.742394524,20.11099547,-0.887942029,-0.741742382,-0.146199648,23.67101717,13.35945948,26.25972154,35.45183193,-93.09623431,-17.81502173,-2.135823529,-1.114501863,-77.36033396,56,92,-36
603881.SH,13.13,13.25,13.08,13.21,0.2276,38830.93,51178.284,-734324.94,0.029343165,-150290.4816,15.14691355,31.34014606,37.15313758,0.685155072,21.19916699,-0.877089898,-0.768811885,-0.108278013,24.44358942,13.14255537,26.97943905,35.25915592,-93.72384937,-25.15580737,-2.098117647,-0.870661155,-75.27737963,52,88,-36
603881.SH,12.92,13.29,12.75,13.18,2.1705,53764.14,70171.867,-788089.08,0.083902815,-150412.5803,14.83722171,36.45259371,37.82148205,0.670639565,22.23839081,-0.860985352,-0.787246578,-0.073738773,25.52596514,12.45102157,28.7753763,35.05398724,-91.29554656,-18.03482587,-2.023970588,-0.644289496,-74.30147713,48,100,-52
603881.SH,12.82,13,12.75,12.9,-0.3091,35094,45216.318,-823183.08,0.083383994,-151158.1281,14.07509449,12.43940542,38.73661265,0.646575608,22.85785151,-0.860892213,-0.801975705,-0.058916508,26.53102831,11.91345684,27.5330182,33.11706388,-95.4954955,-11.76470588,-1.954617647,-0.555194464,-77.52517167,44,96,-52
603881.SH,13.02,13.1,12.8,12.94,-0.6144,49326.11,63761.117,-773856.97,0.123452507,-151005.1789,13.49166953,21.26844791,39.29971266,0.611918047,22.9403894,-0.84781762,-0.811144088,-0.036673532,27.19826738,12.58645822,26.66794508,33.68083227,-90.4040404,-6.772334294,-1.9195,-0.408054558,-68.92452321,40,92,-52
603881.SH,12.82,13.08,12.82,13.02,1.4809,43716.81,56781.956,-730140.16,0.072449853,-150734.905,13.33580285,28.30469086,39.03809154,0.576726243,22.53780927,-0.821530488,-0.813221368,-0.00830912,27.81784651,12.22787757,25.90819131,34.86339769,-77.86885246,-3.412462908,-1.896676471,-0.210826198,-63.31823481,36,88,-52
603881.SH,12.77,12.92,12.68,12.83,-0.3108,33227.51,42662.884,-763367.67,0.143897624,-151219.7918,13.24439998,32.13921571,39.31808405,0.553053618,21.84905171,-0.806729681,-0.811923031,0.00519335,28.58335944,11.7562049,26.49714307,33.34272584,-87.5,-4.962962963,-1.863058824,-0.118717838,-69.54248366,32,100,-68
603881.SH,12.68,12.88,12.63,12.87,1.7391,41801.27,53438.49,-721566.4,0.289840715,-151089.4683,13.17180463,34.62528704,37.13501348,0.522748257,20.95970431,-0.782749223,-0.806088269,0.023339046,29.36320333,11.4077587,26.30457201,33.99545157,-76.23762376,-2.794561934,-1.813264706,0.011467126,-71.35754593,28,100,-72
603881.SH,12.81,12.93,12.64,12.65,-1.403,55374.59,70814.114,-776940.99,0.443921247,-152036.0425,13.10730496,36.30440682,34.8320469,0.499473431,20.07414222,-0.772590754,-0.799388766,0.026798012,29.92147722,11.61604448,25.36538366,32.13179639,-98.01980198,-6.642066421,-1.721558824,0.034713193,-78.62431335,24,96,-72
603881.SH,12.6,12.99,12.59,12.83,1.9063,75356.62,96839.881,-701584.37,0.313775833,-150963.7744,13.04468712,47.72612339,22.52757927,0.489526088,18.98409019,-0.741468411,-0.787804695,0.046336284,30.23353031,11.78647592,24.08786727,35.25901717,-77.14285714,-3.967065868,-1.645617647,0.181456247,-80.66828751,20,100,-80
603881.SH,12.14,12.66,12.1,12.59,2.1916,74444.68,92988.849,-776029.05,0.185119149,-152356.3483,12.9378067,37.82674621,13.67052843,0.513573479,18.00624743,-0.727780327,-0.775799821,0.048019495,31.25674122,10.7248671,27.964071,33.0709423,-63.15789474,-3.450920245,-1.645058824,0.195748152,-150.1899827,16,100,-84
603881.SH,12.1,12.6,11.98,12.32,0.9836,74497.61,91946.149,-850526.66,0.128268342,-153953.9936,12.84578314,37.10960375,10.99119494,0.524216131,16.89601327,-0.730300712,-0.7667,0.036399287,32.36361442,9.908575578,27.30880476,30.75838396,-76.22377622,-6.382978723,-1.634558824,0.108857405,-175.2044115,12,100,-88
603881.SH,12.15,12.38,12.06,12.2,0.2465,43613.72,53182.444,-894140.38,0.05169573,-154378.8026,12.79444076,37.1800171,11.11592669,0.503794518,15.52912785,-0.733525508,-0.760065101,0.026539593,33.39142525,9.506402908,26.20038561,29.7622582,-84.61538462,-7.854984894,-1.625529412,0.034109591,-172.7709952,8,96,-88
603881.SH,12.09,12.19,11.96,12.17,0.6617,30147.19,36555.698,-924287.57,0.149184811,-154452.935,12.74191459,31.97957401,11.97132964,0.477415066,14.1277783,-0.730085954,-0.754069272,0.023983318,34.48595669,9.204647921,26.69132077,29.50499897,-85.51724138,-7.872823618,-1.649147059,0.015003535,-171.3359411,4,100,-96
603881.SH,11.77,12.18,11.75,12.09,2.1978,42346.23,50909.357,-966633.8,0.127315007,-154731.2997,12.65652672,24.79947807,12.64264482,0.47267356,12.65450058,-0.725452846,-0.748345987,0.022893141,35.78407373,8.673431964,27.96939783,28.79032967,-77.92207792,-8.270106222,-1.686647059,0.007211957,-164.8274396,0,100,-100
603881.SH,12.11,12.35,11.76,11.83,-2.1505,49974.47,60010.096,-1016608.27,0.15888491,-155806.0195,12.57948506,24.55566821,14.24127505,0.484406204,11.0647753,-0.73429639,-0.745536067,0.011239678,36.30421854,10.25596857,25.77166616,26.54032316,-94.80519481,-8.294573643,-1.639147059,-0.084499237,-145.7316239,0,96,-96
603881.SH,12.27,12.37,12.06,12.09,-1.5472,33630.82,41055.492,-982977.45,0.112374154,-155066.8806,12.52057297,30.18950891,14.03044988,0.489965583,8.958774066,-0.712116301,-0.738852114,0.026735813,36.7064898,9.784977631,23.91914319,32.24296643,-74.81481481,-6.56877898,-1.548852941,0.038916941,-95.66145092,0,92,-92
603881.SH,12.59,12.59,12.22,12.28,-2.2293,34817.79,43006.14,-948159.66,0.04858664,-154519.7028,12.49388954,35.31609375,13.6203522,0.490969025,7.39132144,-0.671466758,-0.725375043,0.053908285,36.21252956,12.07339272,22.31935092,36.14411978,-60.74074074,-5.683563748,-1.422294118,0.258555258,-54.0805417,0,88,-88
603881.SH,12.36,12.66,12.34,12.56,1.536,33660.89,42226.998,-914498.77,0.069795964,-153752.1906,12.46170456,33.62504789,13.39766845,0.479872122,6.789064556,-0.609630601,-0.702226154,0.092595554,35.48977544,12.40283845,21.16096893,41.49043569,-39.09774436,-2.104442712,-1.243617647,0.574043511,-21.93784278,0,84,-84
603881.SH,12.48,12.53,12.37,12.37,-0.5627,27287.84,33964.89,-941786.61,0.066926925,-154164.9844,12.4256933,27.55448034,13.02885219,0.45088491,6.665384103,-0.569392807,-0.675659485,0.106266678,34.81864662,12.06564777,20.58567468,39.09826866,-50,-3.885003885,-1.061617647,0.692698488,-34.11670663,8,80,-72
603881.SH,12.28,12.6,12.2,12.44,1.2205,49566.44,61545.248,-892220.17,0.112515309,-153884.4952,12.4056156,26.9225178,12.26598055,0.445796419,6.57327324,-0.525794617,-0.645686511,0.119891894,34.58753091,11.36512877,21.85799768,40.46027599,-44.35483871,-1.660079051,-0.895705882,0.812414536,-30.21738372,4,76,-72
603881.SH,12.4,12.4,12.24,12.29,-0.5663,22559.77,27779.913,-914779.94,0.082448449,-154156.5182,12.37724426,27.7863839,11.50501178,0.421216777,6.53256004,-0.497610341,-0.616071277,0.118460936,34.37292347,11.02059715,21.19537682,38.47462853,-56.4516129,-4.208885425,-0.744558824,0.812372666,-46.68000381,0,72,-72
603881.SH,12.34,12.45,12.2,12.36,0.081,26022.98,32003.465,-888756.96,0.057020712,-154008.2994,12.3430276,33.39609224,10.51979778,0.4040951,6.362520899,-0.464273826,-0.585711787,0.121437961,33.94141716,11.37266478,20.36434092,39.95556867,-50.80645161,-1.826846704,-0.632764706,0.847624987,-35.37004442,0,68,-68
603881.SH,12.43,12.53,12.31,12.35,-1.4366,27560.62,34158.35,-916317.58,0.029253564,-154030.5976,12.28478002,27.47018993,10.1110608,0.38568559,6.222897722,-0.433662324,-0.555301894,0.121639571,33.16640956,12.26799747,19.63476304,39.80815358,-34.06593407,0.243506494,-0.514205882,0.860532828,-15.54666299,8,64,-56
603881.SH,12.72,12.84,12.52,12.53,-1.105,29097.44,36783.11,-887220.14,0.001683709,-153606.5054,12.28048352,35.55682533,9.497997579,0.396117031,6.029580737,-0.390377958,-0.522317107,0.131939149,31.16661858,16.30355607,18.08100974,43.82568769,-28.44036697,2.704918033,-0.380264706,0.954313281,57.83843231,4,60,-56
603881.SH,12.64,12.74,12.38,12.67,-0.0789,37332.61,46937.908,-849887.53,0.000835221,-153189.3813,12.30170914,38.20084491,8.671804348,0.392505328,5.736463629,-0.340848863,-0.486023458,0.145174595,29.75760672,15.342927,19.30704002,46.79991689,-15.59633028,4.108463435,-0.295764706,1.071331449,59.39494865,0,56,-56
603881.SH,12.72,12.87,12.68,12.68,-0.7048,35683.07,45640.133,-814204.46,-0.05124008,-153161.2178,12.34259592,46.38410589,8.363525263,0.373254795,5.338521878,-0.297361978,-0.448291162,0.150929184,27.95549561,17.03383718,18.64960155,47.01571141,-16.96428571,4.88006617,-0.178588235,1.127814525,111.3938366,4,52,-48
603881.SH,12.69,12.86,12.53,12.77,1.9968,47746.51,60683.754,-766457.95,-0.070576099,-152822.323,12.39313476,44.56008413,8.105515334,0.368929315,4.882078246,-0.252722829,-0.409177496,0.156454666,26.77010704,16.06197012,20.17895995,49.01997728,-8.928571429,7.945900254,-0.076205882,1.181470273,106.805075,0,48,-48
603881.SH,12.74,13.06,12.52,12.52,-3.0209,55917.68,71387.458,-822375.63,-0.075655244,-153917.031,12.45875886,43.14782711,7.954109796,0.386036384,4.355903842,-0.234812125,-0.374304421,0.139492297,24.92821741,17.97823072,18.33543086,44.03680186,-41.53846154,3.556658395,0.014705882,1.055026187,101.6317016,4,44,-40
603881.SH,13.2,13.3,12.88,12.91,-2.6395,50451.78,65980.348,-771923.85,-0.148504702,-152345.4499,12.56191183,52.98788063,8.194347925,0.425432745,3.388212611,-0.186992489,-0.336842035,0.149849546,23.8525935,19.56982292,16.05394164,52.20015911,-31.4516129,5.13029316,0.105823529,1.144747106,200.3726844,100,40,60
603881.SH,13.16,13.34,13.14,13.26,0.9901,76370.22,101267.321,-695553.63,-0.197127436,-150274.9947,12.67987964,57.01786769,10.09727851,0.425889471,2.799226648,-0.119475765,-0.293368781,0.173893015,22.97563809,18.86350942,14.94957167,58.10629182,-7.01754386,5.573248408,0.249470588,1.340729148,209.421062,100,36,64
603881.SH,12.58,13.15,12.57,13.13,3.5489,83685.03,108849.434,-779238.66,-0.110539228,-151095.4362,12.73565022,46.56141634,11.12652971,0.452300524,2.365792671,-0.075586871,-0.249812399,0.174225528,22.30139997,16.859322,22.13813675,55.36970668,-18.42105263,6.143896524,0.276470588,1.34754085,112.8534387,96,32,64
603881.SH,12.5,12.74,12.35,12.68,1.1971,41753.95,52511.952,-820992.61,-0.06966779,-152526.455,12.73757729,40.52304373,11.00064441,0.485070471,2.464139278,-0.076237032,-0.215097326,0.138860293,22.20365191,14.92842139,22.83299017,47.10047863,-57.89473684,1.92926045,0.261764706,1.073557345,19.97870075,92,28,64
603881.SH,12.41,12.61,12.32,12.53,0.8857,34821.29,43499.366,-855813.9,-0.080341545,-152938.3788,12.73731541,40.03034358,10.71716747,0.472563424,2.675585322,-0.087843432,-0.189646547,0.101803115,22.1829553,14.12437408,22.05203619,44.70384812,-71.05263158,1.95280716,0.218970588,0.785505586,-12.12121212,88,24,64
603881.SH,12.28,12.47,12.26,12.42,0.9756,30730.98,38055.138,-886544.88,-0.091752461,-153208.164,12.74595327,41.25957062,10.26995272,0.452307082,3.037736967,-0.104710628,-0.172659363,0.067948735,22.30890416,13.53554478,22.05913105,42.97683246,-80.70175439,0.485436893,0.101617647,0.521546132,-49.07311796,84,20,64
603881.SH,12.14,12.46,12.12,12.3,0.2445,31524.62,38713.779,-918069.5,-0.044509019,-153512.7497,12.73866943,40.67514846,9.064955256,0.441076374,3.421466948,-0.126305035,-0.163388497,0.037083463,22.75933198,12.81125603,23.08210237,41.11095887,-85.24590164,-0.4048583,-0.062647059,0.279808388,-85.58842039,80,16,64
603881.SH,12.42,12.6,12.25,12.27,-1.2077,40190.09,49930.209,-958259.59,-0.054528051,-153610.7743,12.73189176,41.99363205,8.665887815,0.431968736,3.837898601,-0.144177518,-0.159546302,0.015368784,22.60792389,14.33380511,21.78952211,40.63597032,-87.70491803,-2.075019952,-0.132147059,0.109127515,-66.38186001,76,12,64
603881.SH,12.72,12.73,12.4,12.42,-2.2817,36252.65,45726.49,-922006.94,-0.064616599,-153167.5878,12.73416634,42.80218288,8.479604738,0.434771863,4.16369388,-0.144571315,-0.156551304,0.011979989,21.96419147,15.35660328,20.18930812,44.11286902,-75.40983607,-1.973164957,-0.119029412,0.083317044,-22.56619607,72,8,64
